time,M,FC,FN,Ap(t)
51.352054082163285,1.5705616638993756,0.16558515987560643,0.13675775565767698,0.0769185583977815
51.36205448217928,1.5705619441326402,0.16558785499886347,0.1367651198575431,0.07708559775608266
51.372054882195286,1.5705621770294762,0.16559052619013495,0.1367724533787547,0.07725210873605888
51.38205528221128,1.5705623633196306,0.1655931736473133,0.1367797562860277,0.07741809019637078
51.39205568222729,1.5705625037235365,0.1655957975671824,0.13678702864467468,0.07758354099930942
51.402056082243284,1.5705625989522818,0.16559839814540397,0.13679427052059562,0.07774846001080239
51.41205648225929,1.5705626497075766,0.16560097557650377,0.13680148198026904,0.07791284610042325
51.42205688227529,1.570562656681722,0.1656035300538583,0.1368086630907425,0.07807669814139767
51.43205728229129,1.570562620557578,0.1656060617696812,0.1368158139196237,0.07824001501061237
51.44205768230729,1.570562542008536,0.1656085709150102,0.13682293453507108,0.07840279558862226
51.45205808232329,1.570562421698489,0.16561105767969397,0.13683002500578487,0.07856503875965824
51.462058482339295,1.5705622602818023,0.16561352225237905,0.13683708540099768,0.0787267434116348
51.47205888235529,1.5705620584032876,0.16561596482049712,0.1368441157904654,0.0788879084361577
51.482059282371296,1.570561816698176,0.16561838557025216,0.13685111624445792,0.07904853272853153
51.49205968238729,1.5705615357920917,0.165620784686608,0.13685808683374998,0.07920861518776731
51.5020600824033,1.570561216301028,0.16562316235327582,0.1368650276296119,0.07936815471658999
51.512060482419294,1.5705608588313227,0.16562551875270176,0.13687193870380024,0.07952715022144603
51.5220608824353,1.5705604639796344,0.16562785406605482,0.1368788201285488,0.07968560061251086
51.532061282451295,1.5705600323329207,0.1656301684732148,0.13688567197655904,0.07984350480369636
51.5420616824673,1.5705595644684158,0.1656324621527604,0.13689249432099115,0.08000086171265829
51.552062082483296,1.5705590609536109,0.16563473528195735,0.13689928723545458,0.08015767026080371
51.5620624824993,1.5705585223462322,0.16563698803674692,0.13690605079399878,0.08031392937329845
51.5720628825153,1.570557949194223,0.1656392205917344,0.13691278507110413,0.08046963797907432
51.5820632825313,1.5705573420357253,0.16564143312017754,0.1369194901416724,0.08062479501083664
51.5920636825473,1.570556701399061,0.16564362579397562,0.1369261660810177,0.08077939940507134
51.6020640825633,1.5705560278027157,0.16564579878365812,0.13693281296485713,0.0809334501020525
51.6120644825793,1.5705553217553234,0.16564795225837395,0.13693943086930147,0.08108694604584937
51.6220648825953,1.5705545837556503,0.16565008638588055,0.13694601987084604,0.08123988618433381
51.6320652826113,1.57055381429258,0.1656522013325332,0.1369525800463613,0.08139226946918736
51.642065682627305,1.570553013845101,0.16565429726327463,0.13695911147308362,0.08154409485590847
51.6520660826433,1.5705521828822935,0.16565637434162447,0.13696561422860615,0.08169536130381971
51.662066482659306,1.5705513218633165,0.1656584327296692,0.1369720883908694,0.08184606777607481
51.6720668826753,1.5705504312373981,0.16566047258805183,0.13697853403815208,0.08199621323966588
51.68206728269131,1.5705495114438237,0.16566249407596215,0.13698495124906182,0.08214579666543056
51.692067682707304,1.5705485629119273,0.1656644973511268,0.13699134010252595,0.0822948170280582
51.70206808272331,1.5705475860610818,0.16566648256979966,0.1369977006777823,0.082443273306099
51.712068482739305,1.5705465813006918,0.16566844988675228,0.13700403305436987,0.08259116448196804
51.72206888275531,1.5705455490301863,0.16567039945526457,0.1370103373121198,0.08273848954195547
51.732069282771306,1.5705444896390117,0.1656723314271155,0.13701661353114594,0.08288524747623023
51.74206968278731,1.5705434035066264,0.16567424595257402,0.13702286179183584,0.08303143727885022
51.75207008280331,1.5705422910024962,0.16567614318039012,0.13702908217484147,0.08317705794776592
51.76207048281931,1.5705411524860902,0.16567802325778616,0.13703527476107003,0.08332210848483051
51.77207088283531,1.5705399883068776,0.16567988633044797,0.1370414396316749,0.08346658789580357
51.78207128285131,1.5705387988043245,0.16568173254251656,0.13704757686804628,0.08361049519036089
51.79207168286731,1.5705375843078937,0.1656835620365797,0.1370536865518023,0.08375382938209833
