time,M,FC,FN,vs
254.41013586198653,0.7164178862016499,0.33546561361054233,1.001262666072616,1.6882526233118498
254.510139846209,0.7701311174793658,0.3151736868682236,0.9587228639484199,1.5383150412665278
254.6101438304315,0.8215476542728843,0.29768185712328404,0.9177454107139094,1.3889938440109046
254.71014781465396,0.8694661725672528,0.282688285939803,0.8783680507064225,1.2417811183789398
254.81015179887646,0.9127498921114323,0.26984099243821097,0.8406103822433714,1.0981478823755713
254.91015578309893,0.9503957124594938,0.25875674882578914,0.8044729330519336,0.9595293860811523
255.0101597673214,0.9815936007028645,0.24904154116593474,0.7699372541357945,0.8273107699650041
255.1101637515439,1.0057710478823674,0.24031048467337976,0.7369669954435959,0.7028132239179175
255.21016773576636,1.0226201641576147,0.23220561872925377,0.7055098384657873,0.5872807853085397
255.31017171998886,1.0321076271500704,0.22441067133509465,0.6755001080219749,0.4818679079832968
255.41017570421133,1.0344696633419797,0.21666245166907092,0.6468618663232227,0.3876279264270284
255.5101796884338,1.0301953019762133,0.20875889066618092,0.6195122970655018,0.3055025303548202
255.6101836726563,1.0200013715780636,0.2005638975171589,0.593365203875779,0.23631235491061436
255.71018765687876,1.0048023606048258,0.1920091914454445,0.5683344660823302,0.18074878049931692
255.81019164110123,0.985677622727522,0.18309318005905442,0.544337309666214,0.13936702419219812
255.91019562532372,0.9638377101138212,0.173876862741071,0.5212972605918377,0.11258059173983136
256.0101996095462,0.9405910173078809,0.16447670708991646,0.4991466532777614,0.10065714563036608
256.1102035937687,0.9173114870639204,0.15505453776460287,0.4778285734952341,0.10371583048144722
256.2102075779912,0.89540788159898,0.14580473465783947,0.457298129508465,0.1217260824918311
256.3102115622136,0.8762950326127472,0.13693946845788646,0.4375229757921622,0.15450793484905712
256.4102155464361,0.8613674996930177,0.1286732428513596,0.4184830664700464,0.2017338160416074
256.5102195306586,0.8519761204863207,0.12120850517340008,0.40016969125522894,0.2629318231056505
256.61022351488106,0.8494079496578636,0.1147242997802255,0.3825839359320602,0.3374904370989013
256.71022749910355,0.8548699866818824,0.10936966307654519,0.36573479244444784,0.4246646336823956
256.81023148332605,0.8694768461668443,0.10526265468599812,0.34963719518285896,0.5235833277498511
256.9102354675485,0.8942421475736253,0.10249480016445833,0.33431026046882134,0.6332580777151788
257.010239451771,0.9300729799124434,0.10113968927381653,0.31977595269751874,0.7525929624806328
257.1102434359935,0.9777664619642297,0.10126390514457888,0.30605831031847225,0.8803955323896201
257.2102474202159,1.03800729108799,0.10293849019821674,0.29318326696717095,1.0153887247382976
257.3102514044384,1.1113653064366902,0.106249636427132,0.28117902448203536,1.1562236247801634
257.4102553886609,1.1982924412445406,0.11130792077168994,0.270076888896462,1.3014929447089594
257.5102593728834,1.2991188845981798,0.11825592286612821,0.25991246621964714,1.4497450859330883
257.61026335710585,1.4140486789197917,0.12727433066880306,0.25072712058699914,1.5994986441235421
257.71026734132835,1.5431552475042012,0.13858666141670198,0.24256960956333903,1.7492572120951175
257.81027132555084,1.6863774448160427,0.1524625786262106,0.23549781941707223,1.8975243326022928
257.9102753097733,1.8435166761738786,0.16921956924682563,0.22958052152035283,2.0428184516361028
258.0102792939958,2.014235497489565,0.189222550445477,0.2248990591471469,2.183687722800928
258.1102832782183,2.198057935527928,0.21288087939759184,0.22154885544569886,2.3187245148382574
258.2102872624407,2.394371604463186,0.24064229753122784,0.2196406148884212,2.446579477333005
258.3102912466632,2.602431554767605,0.2729835753897169,0.21930108025009437,2.5659750240504717
258.4102952308857,2.821365678294927,0.31039800919523264,0.22067321280328955,2.67571809917162
258.51029921510815,3.050181400770306,0.35338037393874866,0.22391568952564564,2.774712098861798
258.61030319933064,3.2877733065692785,0.4024103410147207,0.2292016569951278,2.861967829046298
258.71030718355314,3.532931246138651,0.4579356038763067,0.23671674072213347,2.9366133898971643
258.81031116777564,3.7843483603731216,0.5203559539457989,0.2466563700610514,2.9979028882619176
258.9103151519981,4.040628309198033,0.5900093167865995,0.2592225307635315,3.0452238909746785
259.0103191362206,4.300290812133718,0.6671603677937946,0.2746200905877764,3.0781035445732248
259.11032312044307,4.561774411398299,0.7519919011784268,0.2930528540550388,3.0962133002704917
259.2103271046655,4.823435197962519,0.8445987202831748,0.3147194915317543,3.0993721969669377
259.310331088888,5.0835401953455674,0.9449835114582699,0.3398094601325683,3.0875486694979615
259.4103350731105,5.340254357352772,1.0530539820729135,0.36849899602858105,3.0608608640476938
259.51033905733294,5.5916210103037445,1.1686204901146304,0.4009472163698606,3.0195754575774316
259.61034304155544,5.835537511643413,1.2913934757129923,0.43729233075522306,2.964104993065338
259.71034702577793,6.069731462076119,1.4209802540080003,0.47764793404725053,2.895003757185316
259.8103510100004,6.291748417842107,1.5568812039212951,0.5220993431717575,2.812962241616805
259.91035499422287,6.498969356971682,1.6984861592873481,0.5706999619999992,2.7188002433306746
260.01035897844537,6.6886828877703195,1.8450728943138437,0.623467723949965,2.613458672796991
260.11036296266786,6.858237869897367,1.995810831123888,0.6803817812647102,2.4979901519699164
260.2103669468903,7.005288389709485,2.149773985229657,0.7413797765803932,2.3735484959998154
260.3103709311128,7.128108687304576,2.305966844105753,0.8063562067745939,2.2413771837754872
260.4103749153353,7.225907253555997,2.4633644854672596,0.8751624895595419,2.102796932505343
260.51037889955774,7.299034026897971,2.6209637837089024,0.9476092682682075,1.959192500496763
260.61038288378023,7.3489878824516355,2.7778376500683932,1.023471182429395,1.8119988500069484
260.71038686800273,7.378202749663521,2.9331816869823357,1.1024938498062182,1.6626868084333102
260.81039085222517,7.3896810606128005,3.0863443385836584,1.1844023287188659,1.512748371121978
260.91039483644767,7.386594039673271,3.236836846228716,1.268910058161672,1.3636817926562959
261.01039882067016,7.371954142192573,3.384325149629591,1.355727299565105,1.2169766156008834
261.1104028048926,7.348410058906154,3.528609571209801,1.4445683673239647,1.0740987862994669
261.2104067891151,7.3181607728215905,3.6695988590347035,1.5351572891351797,0.9364760064571439
261.3104107733376,7.2829559023043275,3.8072838258655297,1.6272318499497205,0.8054834668815858
261.4104147575601,7.244144666129522,3.9417137752344975,1.7205461805283695,0.6824301059367276
261.51041874178253,7.202744043193312,4.072977101864137,1.8148721507767713,0.5685455300221541
261.610422726005,7.159507969297684,4.201186248652715,1.9099998481376095,0.4649677267739639
261.7104267102275,7.114988612438165,4.326466564916832,2.0057373962313507,0.3727316937635591
261.81043069444996,7.069586666598737,4.448948368615885,2.101910324826218,0.29275909632043984
261.91043467867246,7.023590754122302,4.568761498027773,2.198360655038858,0.2258490578235719
262.01043866289496,6.977207388392014,4.686031724705093,2.2949458213183904,0.17267017448928323
262.1104426471174,6.930583320993987,4.800878518578258,2.3915375170803084,0.1337538344468161
262.2104466313399,6.88382200122402,4.913413772431945,2.4880205239900004,0.10948890786102759
262.3104506155624,6.836995603176362,5.023741192411292,2.5842915648570064,0.10011786116101754
262.4104545997848,6.790153771726978,5.131956140369835,2.6802582055598494,0.10573433420272488
262.5104585840073,6.743329965245698,5.238145774275274,2.7758378210948793,0.12628220457599326
262.6104625682298,6.696546049254643,5.342389377761107,2.870956633655645,0.1615561484057702
262.7104665524523,6.649815621695572,5.4447588026510045,2.965548825749715,0.2112036920437424
262.81047053667476,6.6031464198823855,5.545318971866242,3.0595557280957904,0.27472873414888127
262.91047452089725,6.556542062816282,5.644128406962973,3.1529250799439534,0.3514965029628716
263.01047850511975,6.510003312217916,5.741239756471069,3.245610358171614,0.44073989924445806
263.1104824893422,6.463528984689578,5.8367003095999905,3.3375701707832217,0.5415671614818228
263.2104864735647,6.41711661066548,5.93055248573826,3.4287677100981555,0.6529707767884636
263.3104904577872,6.370762909332897,6.02283429423475,3.5191702608268827,0.7738375484400826
263.4104944420096,6.324464129639935,6.113579761735096,3.6087487583214206,0.902959719454012
263.5104984262321,6.278216293764049,6.202819326224763,3.697477392476089,1.0390470410588095
263.6105024104546,6.2320153694951355,6.2905801981730765,3.7853332530094215,1.1807396654594775
263.71050639467705,6.1858573908102485,6.376886689969589,3.872296012148243,1.3266217340691329
263.81051037889955,6.139738540714934,6.461760515326477,3.958347641035988,1.4752355254266114
263.91051436312205,6.093655206644557,6.54522106058851,4.043472156490061,1.6250960214266172
264.01051834734454,6.047604015962837,6.627285630013409,4.1276553950286266,1.7747057463114597
264.110522331567,6.001581857083007,6.707969667104065,4.210884811365795,1.922569730144951
264.2105263157895,5.955585890262812,6.787286954030132,4.293149298838747,2.0672104472474664
264.310530300012,5.909613551044128,6.865249791088508,4.3744390294736455,2.207182580319052
264.4105342842344,5.863662548512483,6.941869158042173,4.454745311624314,2.3410874627221823
264.5105382684569,5.817730859967548,7.01715485905086,4.534060463322896,2.46758705460937
264.6105422526794,5.771816723164571,7.091115652777223,4.612377699670119,2.5854173132390206
264.71054623690185,5.725918626968258,7.163759369123538,4.689691032765046,2.6934008238785077
264.81055022112434,5.680035301026846,7.235093013926912,4.765995182827835,2.7904585650798133
264.91055420534684,5.634165704901495,7.305122862820932,4.841285499308971,2.8756206907631903
265.0105581895693,5.588309016958307,7.373854545359968,4.915557890905682,2.948036221370355
265.1105621737918,5.54246462323782,7.441293120396398,4.988808763518524,3.0069815472480204
265.2105661580143,5.496632106448631,7.507443143604177,5.0610349652831195,3.0518676592917604
265.31057014223677,5.45081123518155,7.572308727954608,5.132233737904738,3.0822460345990326
265.4105741264592,5.405001953405913,7.6358935978677644,5.202402673603983,3.0978131183185207
265.5105781106817,5.359204370283457,7.698201137690563,5.27153967705663,3.0984133569113848
265.6105820949042,5.313418750317994,7.7592344350847835,5.339642931775326,3.0840407525144933
265.71058607912664,5.267645503845896,7.818996319849398,5.406710870441274,3.0548389228739303
265.81059006334914,5.2218851778649595,7.877489398646243,5.472742148745639,3.0110996662496055
265.91059404757164,5.1761384471940435,7.9347160860493275,5.537735622347606,2.9532600456314615
266.0105980317941,5.130406105952108,7.990678632295068,5.601690326599261,2.881898021402843
266.11060201601657,5.084689059344675,8.045379148070477,5.664605458724114,2.797726676091449
266.21060600023907,5.0389883157452084,8.098819626641111,5.726480362169832,2.7015870889173943
266.3106099844615,4.993304979058847,8.151001963589827,5.7873145128868835,2.5944399313384654
266.410613968684,4.947640241357414,8.201927974408399,5.8471075073106515,2.4773558675740155
266.5106179529065,4.901995375775962,8.2515994101587,5.905859051848761,2.3515048560306138
266.610621937129,4.856371729661834,8.300017971398628,5.963568953697761,2.218144458533407
266.71062592135144,4.810770717969632,8.347185320546627,6.020237112831327,2.0786072741837636
266.81062990557393,4.765193816896336,8.393103092841733,6.075863515020294,1.9342876234091038
266.91063388979643,4.719642557753051,8.43777290603911,6.130448225759251,1.78662761526534
267.01063787401887,4.674118521070369,8.48119636896793,6.183991384989293,1.6371027372124125
267.11064185824137,4.6286233309364215,8.523375089064903,6.236493202517886,1.4872071113572614
267.21064584246386,4.5831586495678955,8.564310678985501,6.2879539540478175,1.3384385644915082
267.3106498266863,4.537726172114728,8.604004762385632,6.3383739777378425,1.1922836611094458
267.4106538109088,4.492327621700811,8.642458978956775,6.387753671225608,1.0502028489641455
267.5106577951313,4.446964744703943,8.679674988789786,6.4360934890513235,0.9136158655949329
267.61066177935373,4.401639306278263,8.71565447613608,6.483393940428464,0.7838875516494879
267.71066576357623,4.356353086123653,8.750399152627983,6.529655587313347,0.6623142127612666
267.8106697477987,4.311107874507172,8.783910760014473,6.57487904273108,0.5501106662613012
267.9106737320212,4.265905468541112,8.816191072464267,6.619064969321245,0.44839810215826986
268.01067771624366,4.220747668723479,8.847241898482906,6.662214078070243,0.35819287968672314
268.11068170046616,4.175636275746149,8.877065082487212,6.70432712720208,0.28039637137283313
268.21068568468866,4.130573087576678,8.905662506076537,6.7454049212023595,0.21578595610130052
268.3106896689111,4.085559896818806,8.933036089037612,6.785448309954326,0.16500725118389
268.4106936531336,4.040598488357355,8.959187790116628,6.824458187968174,0.12856766105099968
268.5106976373561,3.9956906372929204,8.984119607589724,6.86243549368743,0.10683130703083546
268.6107016215785,3.9508381071708936,9.007833579661227,6.899381208859297,0.10001538887966764
268.710705605801,3.9060426485096245,9.030331784716635,6.935296357957304,0.10818801442089897
268.8107095900235,3.861305997632174,9.051616341455555,6.970182007646653,0.13126751898004763
268.91071357424596,3.8166298758049573,9.0716894089286,7.004039266284878,0.16902328141609876
269.01071755846846,3.772015988686756,9.090553186500422,7.036869283451477,0.22107802859527903
269.11072154269095,3.727466026091044,9.108209913759753,7.068673249501589,0.2869116052795054
269.21072552691345,3.682981662063266,9.124661870396544,7.099452395140608,0.3658661717594612
269.3107295111359,3.6385645552749946,9.139911376064697,7.1292079910170685,0.45715277729477893
269.4107334953584,3.5942163497355453,9.15396079024831,7.157941347332693,0.5598592436768973
269.5107374795809,3.5499386758216547,9.166812512148052,7.18565381346892,0.6729592801375497
269.6107414638033,3.505733151624309,9.178468980603807,7.212346777630654,0.7953227385234533
269.7107454480258,3.4616013846118037,9.188932674068724,7.238021666508185,0.9257269062623813
269.8107494322483,3.417544973607429,9.198206110648945,7.26267994495897,1.0628687242753028
269.91075341647075,3.373565511078839,9.206291848222914,7.286323115711902,1.2053778077487824
270.01075740069325,3.3296645857361336,9.213192484653206,7.3089527190967996,1.3518301396574925
270.11076138491575,3.2858437854350204,9.218910658103207,7.330570332802338,1.5007623002039807
270.2107653691382,3.24210470038012,9.223449047470552,7.351177571666377,1.6506860899899765
270.3107693533607,3.1984489266234957,9.226810372948385,7.3707760875026205,1.8001034007970202
270.4107733375832,3.1548780698529044,9.228997396725097,7.389367568967854,1.9475211853798546
270.5107773218057,3.1113937494629935,9.23001292383251,7.406953741474595,2.0914663766890733
270.6107813060281,3.0679976029029974,9.229859803152117,7.423536367153755,2.230500607441859
270.7107852902506,3.02469129029331,9.228540928588174,7.439117244872433,2.363234582956991
270.8107892744731,2.9814764993035356,9.22605924041622,7.453698210311762,2.488341963632818
270.91079325869555,2.938354950283364,9.22241772681485,7.467281136110231,2.60457261834953
271.01079724291804,2.8953284016379386,9.217619425588248,7.479867932077625,2.7107651163607684
271.11080122714054,2.852398655439104,9.211667426086354,7.491460545484856,2.805858332849285
271.210805211363,2.809567563262998,9.204564871329193,7.502060961435152,2.888902052179741
271.3108091955855,2.7668370322449465,9.196314960341367,7.5116712033218445,2.959066462895274
271.410813179808,2.724209031342471,9.186920950702273,7.520293333378009,3.0156504495791387
271.5108171640304,2.681685597796538,9.176386161317208,7.527929453323302,3.058088598726127
271.6108211482529,2.6392688437818133,9.16471397541405,7.534581705113119,3.085956848617254
271.7108251324754,2.5969609632367563,9.151907843769994,7.540252271795149,3.09897672674149
271.8108291166979,2.5547642388638465,9.1379712881721,7.544943378478386,3.097018132422675
271.91083310092034,2.512681049291293,9.122907905115468,7.548657293419453,3.080100636845957
272.01083708514284,2.470713876387108,9.10672136974218,7.551396329231031,3.0483932874933637
272.11084106936534,2.428865312717473,9.089415440024132,7.553162844217031,3.002212918942814
272.2108450535878,2.3871380691408026,9.070993961192304,7.55395924383904,2.9420209869097045
272.31084903781027,2.3455349825300296,9.051460870414973,7.55378798231843,2.8684189571666963
272.41085302203277,2.304059023616075,9.03082020172714,7.552651564378326,2.7821422954182493
272.5108570062552,2.26271330494532,9.009076091213071,7.550552547129585,2.684053118185263
272.6108609904777,2.2215010889450557,8.98623278244375,7.547493542104655,2.5751315781357316
272.7108649747002,2.180425796091433,8.962294632171147,7.543477217443213,2.4564660699438754
272.81086895892264,2.13949101317429,8.937266116280542,7.538506300233146,2.3292423545443355
272.91087294314514,2.098700501654449,8.911151836002468,7.532583579010432,2.1947317104573183
273.01087692736763,2.0580582061094943,8.883956524385802,7.52571190642134,2.0542782305829443
273.11088091159013,2.017568262763862,8.855685053032994,7.517894202050113,1.9092853913997336
273.21088489581257,1.9772350081002352,8.826342439098923,7.5091334554153315,1.7612020287751997
273.31088888003507,1.9370629875488037,8.795933852554406,7.499432729137885,1.611507860523852
273.41089286425756,1.8970569642517454,8.764464623715803,7.488795162283529,1.4616987003792614
273.51089684848,1.8572219278993658,8.73194025104155,7.477223973882699,1.313271511127465
273.6109008327025,1.817563103634718,8.698366409196792,7.464722466630259,1.1677094462585025
273.710904816925,1.7780859610229425,8.663748957387403,7.451294030767846,1.0264670296076177
273.81090880114743,1.7387962230800917,8.628093947963855,7.43694214815113,0.8909556210765122
273.91091278536993,1.699699875355531,8.591407635295873,7.421670396504383,0.7625293136687404
274.0109167695924,1.6608031750602923,8.55369648491857,7.405482453864702,0.6424714027632575
274.11092075381487,1.6221126602308835,8.514967182949833,7.388382103217866,0.531981562830038
274.21092473803736,1.583635158915771,8.475226645778866,7.370373237327882,0.4321638597247846
274.31092872225986,1.5453777983681216,8.434482030025247,7.351459863762193,0.34401571834991035
274.41093270648236,1.5073480142233073,8.392740742766382,7.331646110114058,0.2684179559208763
274.5109366907048,1.4695535596349996,8.350010452031176,7.310936229423731,0.20612598043111297
274.6109406749273,1.4320025143365172,8.30629909755567,7.289334605799564,0.15776224226396868
274.7109446591498,1.3947032935868588,8.26161490179572,7.266845760240194,0.12381001437926696
274.8109486433722,1.3576646569508521,8.215966381188892,7.243474356658144,0.10460856322503745
274.9109526275947,1.3208957168525373,8.169362357656112,7.219225208105092,0.10034975862942126
275.0109566118172,1.2844059468282196,8.121811970330905,7.194103283198555,0.11107615654819868
275.11096059603966,1.2482051893902888,8.07332468749984,7.168113712748647,0.13668057382581972
275.21096458026216,1.2123036633965103,8.023910318734558,7.141261796583188,0.17690715921941483
275.31096856448465,1.1767119708000084,7.97357902719094,7.113553010568452,0.23135394998329062
275.4109725487071,1.1414411026324887,7.922341342044623,7.084993013821285,0.2994768884675956
275.5109765329296,1.1065024440487494,7.870208171026232,7.055587656107331,0.3805952585954838
275.6109805171521,1.0719077782324147,7.817190813012077,7.025342985418433,0.4738984878944399
275.7109845013746,1.0376692889309302,7.763300970616428,6.994265255719933,0.5784542471134684
275.810988485597,1.0037995613539135,7.7085507627223775,6.962360934856752,0.6932177664903796
275.9109924698195,0.9703115811304666,7.652952736875906,6.929636712604065,0.8170422755773115
276.010996454042,0.9372187309804659,7.596519881455581,6.896099508845684,0.9486904623038774
276.11100043826445,0.9045347847101545,7.539265637514484,6.86175648185902,1.0868468367748685
276.21100442248695,0.8722738980964684,7.4812039101753935,6.826615036681818,1.2301308762572143
276.31100840670945,0.8404505961764006,7.422349079442123,6.790682833531109,1.3771108200045714
276.4110123909319,0.8090797564084946,7.362716010269023,6.753967796238886,1.5263179760766625
276.5110163751544,0.7781765871262069,7.302320061709858,6.716478120663393,1.676261397192314
276.6110203593769,0.7477566006577776,7.241177094944041,6.678222283028099,1.8254427789674368
276.7110243435993,0.7178355804469289,7.179303479952661,6.639209048132254,1.9723714316693657
276.8110283278218,0.688429541477686,7.116716100591998,6.599447477369076,2.1155791758820492
276.9110323120443,0.6595546832871311,7.053432357786165,6.558946936478471,2.253635013236948
277.0110362962668,0.6312273348464883,6.9894701705335125,6.51771710295069,2.385159425614445
277.11104028048925,0.6034638906102245,6.924847974397836,6.47576797298752,2.508838159930192
277.21104426471175,0.5762807370784988,6.859584717131642,6.433109867915888,2.6234353607633007
277.31104824893424,0.5496941692985259,6.793699851060618,6.389753439937936,2.7278059195979303
277.4110522331567,0.5237202968498473,6.727213321843078,6.345709677089167,2.8209069172802645
277.5110562173792,0.49837493902549934,6.660145553212192,6.300989907265422,2.90180804535176
277.6110602016017,0.4736735091399622,6.592517427310885,6.255605801168644,2.969700902123519
277.7110641858241,0.44963088817014546,6.524350260241838,6.209569374010703,3.0239070706020463
277.8110681700466,0.42626128827111176,6.455665772483166,6.162892985806888,3.063884897547354
277.9110721542691,0.4035781071019311,6.386486053863835,6.115589340084569,3.0892349059238065
278.0110761384916,0.38159377434449093,6.316833522853242,6.067671480828508,3.0997037866605393
278.11108012271404,0.3603195922908816,6.2467308800023265,6.019152787485617,3.0951869298334502
278.21108410693654,0.3397655728960889,6.176201055474923,5.970046967856074,3.075729469976185
278.31108809115904,0.31994027422204174,6.105267150732989,5.920368048708511,3.0415258350749044
278.4110920753815,0.3008506397071326,6.033952374581764,5.870130363972052,2.99291780375347
278.511096059604,0.2825018441500664,5.9622799739437,5.81934854038115,2.9303910900623995
278.61110004382647,0.26489715065940334,5.890273159905386,5.768037480478638,2.854570489998391
278.7111040280489,0.24803778305109456,5.817955029763863,5.7162123429179745,2.7662136382521596
278.8111080122714,0.2319228182386218,5.74534848598381,5.663888520049681,2.666203437570143
278.9111119964939,0.21654910302078711,5.672476153153006,5.611081612826436,2.555539236380029
279.01111598071634,0.20191119930840049,5.599360294180323,5.557807403115213,2.435326842836469
279.11111996493884,0.18800136123526204,5.526022727111877,5.5040818235642455,2.3067674750715925
279.21112394916133,0.17480954677877936,5.452484744033559,5.4499209252331635,2.171145758065298
279.31112793338383,0.16232346549903856,5.378767033573651,5.395340843254292,2.0298168870748703
279.41113191760627,0.15052866283927915,5.30488960851501,5.34035776085207,1.8841930858939802
279.51113590182877,0.13940864017719698,5.230871739963712,5.284987872099679,1.7357294952555542
279.61113988605126,0.12894500855052668,5.1567318994048295,5.229247343838268,1.5859096323894644
279.7111438702737,0.11911767278040805,5.082487709804943,5.173152277218979,1.4362305670283182
279.8111478544962,0.10990504165979526,5.00815590670733,5.116718669353158,1.2881879619903318
279.9111518387187,0.10128425902767593,4.933752310015982,5.059962375567833,1.1432611278215117
280.01115582294113,0.09323144996328746,4.8592918068912105,5.0028990727609095,1.0028982408365714
280.11115980716363,0.08572197603706291,4.784788345899899,4.94554422433617,0.8685018722675952
280.2111637913861,0.07873069355171444,4.710254942288005,4.88791304717045,0.7414149731206034
280.31116777560857,0.07223220898063139,4.635703693984814,4.830020481025239,0.6229074547844011
280.41117175983106,0.06620112632540089,4.561145807722341,4.771881160767206,0.5141634994853196
280.51117574405356,0.06061228181837435,4.486591634464346,4.713509391706186,0.4162697273881973
280.61117972827606,0.055440962230560484,4.412050713193289,4.654919128297445,0.33020433858216425
280.7111837124985,0.05066310394856816,4.337531822006525,4.596123956393046,0.25682733845062045
280.811187696721,0.0462554708983711,4.263043035419434,4.5371370791630286,0.19687194409740183
280.9111916809435,0.04219581026846601,4.188591786765171,4.477971306747245,0.1509372577008007
281.0111956651659,0.03846298578053363,4.114184934608338,4.418639049640523,0.11948228000587041
281.1111996493884,0.03503708894457078,4.039828832152501,4.359152315763559,0.10282132377553861
281.2112036336109,0.031899529301389694,3.9655293987082465,4.299522711127226,0.1011208730314399
281.31120761783336,0.02903310509308119,3.8912921923926467,4.239761443959624,0.11439791946806768
281.41121160205586,0.026422056115082426,3.8171224833493707,4.179879332136391,0.1425197926639232
281.51121558627835,0.02405210070168564,3.7430253269019347,4.119886813732542,0.18520548578601037
281.6112195705008,0.021910458894557738,3.6690056361756422,4.059793960498342,0.24202846354075902
281.7112235547233,0.019985863857878906,3.5950682538462235,3.9996104940545556,0.31242092431314
281.8112275389458,0.018268563551159554,3.521218022788444,3.939345804600616,0.39567947390422376
281.9112315231683,0.016750314568227623,3.447459855504111,3.879008971931995,0.49097215417319995
282.0112355073907,0.015424369913271826,3.3737988023085728,3.818608788572675,0.5973467563498683
282.1112394916132,0.01428546232469757,3.300240118342258,3.7581537848401885,0.7137403359476755
282.2112434758357,0.013329784585180644,3.2267893295541676,3.697652255677499,0.8389898341989046
282.31124746005815,0.012554968079149126,3.153452297873161,3.637112289103308,0.971843699878837
282.41125144428065,0.011960060682145354,3.0802352858464395,3.576541796154035,1.11097439538778
282.51125542850315,0.011545504892737143,3.0071450210801713,3.5159485422130357,1.2549916621235848
282.6112594127256,0.011313116947425445,2.9341887608658883,3.4553401796452774,1.4024564125922503
282.7112633969481,0.01126606749090598,2.8613743574226183,3.3947242816811243,1.5518951104395684
282.8112673811706,0.011408864204732683,2.7887103242264413,3.3341083775180653,1.7018144947110336
282.911271365393,0.011747336621845855,2.716205903937214,3.273499988633972,1.8507165012098807
283.0112753496155,0.012288623165706206,2.6438711384706832,3.212906666332422,1.9971132318513594
283.111279333838,0.013041160242168344,2.571716941800364,3.152336030566937,2.139541822431727
283.2112833180605,0.014014672968983457,2.499755176107527,3.091795810116522,2.276579060247909
283.31128730228295,0.015220166838798059,2.4279987319332177,3.0312938842127077,2.406855605500434
283.41129128650545,0.016669919260918868,2.3564616130177245,2.970838325744065,2.529069674373711
283.51129527072794,0.018377469495881215,2.28515902654446,2.9104374461918017,2.642000047064772
283.6112992549504,0.02035760496227149,2.2141074795304814,2.8500998424753763,2.7445182707796256
283.7113032391729,0.022626341230061804,2.1433248821281254,2.7898344459141433,2.8355999357584305
283.8113072233954,0.0252008921867443,2.0728306586151346,2.7296505735365484,2.9143349116537935
283.9113112076178,0.028099625833994907,2.0026458668507403,2.669557981991755,2.9799364419765944
284.0113151918403,0.03134199989946758,1.932793326961524,2.609566924342131,3.031749005732731
284.1113191760628,0.03494846988078443,1.8632977599847453,2.54968821003508,3.0692548676934686
284.21132316028525,0.03894036022170193,1.7941859371320228,2.489933268368296,3.092079251846731
284.31132714450774,0.0433396869951796,1.7254868402384969,2.430314215775023,3.0999940863332736
284.41133112873024,0.048168917677059206,1.6572318338205099,2.370843927261052,3.0929202824466757
284.51133511295274,0.05345065028761562,1.5894548489697344,2.311536112320904,3.070928524924527
284.6113390971752,0.05920719032646364,1.5221925790589381,2.2524053956478456,3.0342385656336712
284.7113430813977,0.06545999953915997,1.4554846869128177,2.1934674029243606,2.9832170277072825
284.81134706562017,0.07222898570971581,1.3893740227089464,2.134738851937829,2.9183737420761706
284.9113510498426,0.07953159756469017,1.3239068514197052,2.0762376492042103,2.8403566530010353
285.0113550340651,0.08738168387159627,1.2591330881093405,2.0179829922030392,2.749945343511966
285.1113590182876,0.095788071557362,1.1951065388964615,1.9599954772267694,2.648043245452582
285.21136300251004,0.10475281519619704,1.1318851449511773,1.902297212728901,2.535668611968874
285.31136698673254,0.11426907111234567,1.0695312266341104,1.8449119379278505,2.413944342650085
285.41137097095503,0.12431855596276609,1.0081117249707514,1.7878651462975177,2.2840867629942743
285.5113749551775,0.13486856534051359,0.9476984383339161,1.7311842134735869,2.147393470318208
285.61137893939997,0.145868557191442,0.8883682538060442,1.67489852906439,2.005230367561365
285.71138292362247,0.15724635347258256,0.8302033755959068,1.6190396319243066,1.8590180145491157
285.81138690784496,0.1689040884235645,0.773291557478292,1.5636413486928775,1.7102174330981161
285.9113908920674,0.18071414039672637,0.7177263527432568,1.5087399359055076,1.5603155078071322
286.0113948762899,0.19251543246333735,0.6636074033278264,1.4543742268129556,1.410810128414424
286.1113988605124,0.20411067667439453,0.6110407983325069,1.4005857852457915,1.2631952221875062
286.21140284473483,0.21526536018772188,0.56013953759141,1.3474190703458102,1.1189458259069898
286.31140682895733,0.22570950431037154,0.5110241314031975,1.2949216174448988,0.979503346612974
286.4114108131798,0.23514342116941925,0.4638233404880561,1.2431442410361964,0.8462611583961697
286.51141479740227,0.24324876792171812,0.4186749910273763,1.1921412641569347,0.7205506791558385
286.61141878162476,0.24970604687778458,0.37572666143911054,1.1419707720423409,0.6036280664528679
286.71142276584726,0.2542192020650865,0.3351358020349342,1.0926948728343193,0.4966616653997658
286.8114267500697,0.25654702895184306,0.29706850392803363,1.0443799197980521,0.40072033401280366
286.9114307342922,0.25653974919149675,0.26169572214939857,0.9970966040998017,0.31676276268558823
287.0114347185147,0.25417747597791535,0.22918543837686212,0.9509197657618595,0.24562789450920397
287.1114387027372,0.24960577820920593,0.19968935535633756,0.9059277057513305,0.18802654216253478
287.21144268695963,0.24316266513769905,0.17332373202680965,0.8622007467085167,0.1445342851415438
287.3114466711821,0.2353915703983247,0.1501462646723734,0.8198188365377258,0.11558571830122713
287.4114506554046,0.22703658361797516,0.13013416299509592,0.7788581714147115,0.10147010918189495
